# # Copies and Copyright-Notice
#
#      RegulonDB is free for academic/noncommercial use
#
#      User is not entitled to change or erase data sets of the RegulonDB
#      database or to eliminate copyright notices from RegulonDB. Furthermore,
#      User is not entitled to expand RegulonDB or to integrate RegulonDB partly
#      or as a whole into other databank systems, without prior written consent
#      from CCG-UNAM.
#
#      Please check the license at http://regulondb.ccg.unam.mx/menu/download/full_version/terms_and_conditions.jsp
#
# Citation
#
#      Tierrafría, V. H. et al. (2022). RegulonDB 11.0: Comprehensive high-throughput datasets on transcriptional regulation in Escherichia coli K-12,
#      Microb Genom. 2022 May;8(5). doi: 10.1099/mgen.0.000833. PMID: 35584008. https://doi.org/10.1099/mgen.0.000833
#
#
# Contact
#
#      Person: RegulonDB Team
#      Web Page: http://regulondb.ccg.unam.mx/menu/about_regulondb/contact_us/index.jsp
#          (regulondb@ccg.unam.mx)
#
#
 # RegulonDB: 11.1 Date: 12/12/2022
# Created: 12/12/2022 11:48:35
# Table: GENE_BNUMBER_TMP
# Columns:
# 1) GENE_ID
# 2) ECOCYC_ID
# 3) GENE_NAME
# 4) BNUMBER
ECK120000001	|EG10001|	alr	b4053
ECK120000195	|EG10201|	dacA	b0632
ECK120000196	|EG10202|	dacB	b3182
ECK120000197	|EG10203|	dacC	b0839
ECK120000198	|EG10204|	dam	b3387
ECK120000199	|EG10205|	dapA	b2478
ECK120000200	|EG10206|	dapB	b0031
ECK120000201	|EG10207|	dapD	b0166
ECK120000202	|EG10208|	dapE	b2472
ECK120000203	|EG10209|	dapF	b3809
ECK120000204	|EG10210|	dbpA	b1343
ECK120000205	|EG10211|	dcm	b1961
ECK120000206	|EG10212|	dcp	b1538
ECK120000207	|EG10213|	ddlA	b0381
ECK120000208	|EG10214|	ddlB	b0092
ECK120000209	|EG10215|	deaD	b3162
ECK120000210	|EG10216|	dedA	b2317
ECK120000211	|EG10217|	accD	b2316
ECK120000212	|EG10218|	dedD	b2314
ECK120000213	|EG10219|	deoA	b4382
ECK120000214	|EG10220|	deoB	b4383
ECK120000215	|EG10221|	deoC	b4381
ECK120000216	|EG10222|	deoD	b4384
ECK120000217	|EG10223|	deoR	b0840
ECK120000218	|EG10224|	dgkA	b4042
ECK120000219	|EG10225|	dgt	b0160
ECK120000220	|EG10226|	dicA	b1570
ECK120000221	|EG10227|	dicB	b1575
ECK120000222	|EG10228|	dicC	b1569
ECK120000223	|EG10229|	flk	b2321
ECK120000224	|EG10230|	dksA	b0145
ECK120000225	|EG10231|	dld	b2133
ECK120000226	|EG10232|	dmsA	b0894
ECK120000227	|EG10233|	dmsB	b0895
ECK120000228	|EG10234|	dmsC	b0896
ECK120000229	|EG10235|	dnaA	b3702
ECK120000230	|EG10236|	dnaB	b4052
ECK120000231	|EG10237|	dnaC	b4361
ECK120000232	|EG10238|	dnaE	b0184
ECK120000233	|EG10239|	dnaG	b3066
ECK120000234	|EG10240|	dnaJ	b0015
ECK120000235	|EG10241|	dnaK	b0014
ECK120000236	|EG10242|	dnaN	b3701
ECK120000237	|EG10243|	dnaQ	b0215
ECK120000238	|EG10244|	dnaT	b4362
ECK120000239	|EG10245|	dnaX	b0470
ECK120000240	|EG10246|	mltD	b0211
ECK120000241	|EG10247|	acpS	b2563
ECK120000242	|EG10248|	dppA	b3544
ECK120000243	|EG10249|	dsdA	b2366
ECK120000244	|EG10250|	dsdX	b2365
ECK120000245	|EG10251|	dut	b3640
ECK120000246	|EG10252|	ebgA	b3076
ECK120000247	|EG10253|	ebgC	b3077
ECK120000248	|EG10254|	ebgR	b3075
ECK120000249	|EG10255|	eco	b2209
ECK120000250	|EG10256|	eda	b1850
ECK120000251	|EG10257|	edd	b1851
ECK120000252	|EG10258|	eno	b2779
ECK120000253	|EG10259|	entA	b0596
ECK120000254	|EG10260|	entB	b0595
ECK120000255	|EG10261|	entC	b0593
ECK120000256	|EG10262|	entD	b0583
ECK120000257	|EG10263|	entE	b0594
ECK120000258	|EG10264|	entF	b0586
ECK120000259	|EG10265|	lpxC	b0096
ECK120000260	|EG10266|	acrE	b3265
ECK120000261	|EG10267|	acrF	b3266
ECK120000262	|EG10268|	envY	b0566
ECK120000263	|EG10269|	envZ	b3404
ECK120000264	|EG10270|	era	b2566
ECK120000265	|EG10271|	exbB	b3006
ECK120000266	|EG10272|	exbD	b3005
ECK120000267	|EG10273|	fabA	b0954
ECK120000268	|EG10274|	fabB	b2323
ECK120000269	|EG10275|	accB	b3255
ECK120000270	|EG10276|	accC	b3256
ECK120000271	|EG10277|	fabH	b1091
ECK120000272	|EG10278|	fadA	b3845
ECK120000273	|EG10279|	fadB	b3846
ECK120000274	|EG10280|	fadL	b2344
ECK120000275	|EG10281|	fadR	b1187
ECK120000276	|EG10282|	fbaA	b2925
ECK120000277	|EG10283|	fbp	b4232
ECK120000278	|EG10284|	fdhE	b3891
ECK120000279	|EG10285|	fdhF	b4079
ECK120000280	|EG10286|	fecA	b4291
ECK120000281	|EG10287|	fecB	b4290
ECK120000282	|EG10288|	fecC	b4289
ECK120000283	|EG10289|	fecD	b4288
ECK120000284	|EG10290|	fecE	b4287
ECK120000285	|EG10291|	fecI	b4293
ECK120000286	|EG10292|	fecR	b4292
ECK120000287	|EG10293|	fepA	b0584
ECK120000288	|EG10294|	fepB	b0592
ECK120000289	|EG10295|	fepC	b0588
ECK120000290	|EG10296|	fepD	b0590
ECK120000291	|EG10297|	fepE	b0587
ECK120000292	|EG10298|	fepG	b0589
ECK120000293	|EG10299|	fes	b0585
ECK120000294	|EG10300|	ffh	b2610
ECK120000295	|EG10301|	fhlA	b2731
ECK120000296	|EG10302|	fhuA	b0150
ECK120000297	|EG10303|	fhuB	b0153
ECK120000298	|EG10304|	fhuC	b0151
ECK120000299	|EG10305|	fhuD	b0152
ECK120000300	|EG10306|	fhuE	b1102
ECK120000301	|EG10307|	fic	b3361
ECK120000302	|EG10308|	fimA	b4314
ECK120000303	|EG10309|	fimB	b4312
ECK120000304	|EG10310|	fimC	b4316
ECK120000305	|EG10311|	fimD	b4317
ECK120000306	|EG10312|	fimE	b4313
ECK120000307	|EG10313|	fimF	b4318
ECK120000308	|EG10314|	fimG	b4319
ECK120000309	|EG10315|	fimH	b4320
ECK120000310	|EG10316|	lpxD	b0179
ECK120000311	|EG10317|	fis	b3261
ECK120000312	|EG10318|	fldA	b0684
ECK120000313	|EG10319|	flhC	b1891
ECK120000314	|EG10320|	flhD	b1892
ECK120000315	|EG10321|	fliC	b1923
ECK120000316	|EG10322|	fliL	b1944
ECK120000317	|EG10323|	fliM	b1945
ECK120000318	|EG10324|	fliN	b1946
ECK120000319	|EG10325|	fnr	b1334
ECK120000320	|EG10326|	folA	b0048
ECK120000321	|EG10327|	folC	b2315
ECK120000322	|EG10328|	folD	b0529
ECK120000323	|EG10329|	mutM	b3635
ECK120000324	|EG10330|	frdA	b4154
ECK120000325	|EG10331|	frdB	b4153
ECK120000326	|EG10332|	frdC	b4152
ECK120000327	|EG10333|	frdD	b4151
ECK120000328	|EG10334|	fre	b3844
ECK120000329	|EG10335|	frr	b0172
ECK120000330	|EG10336|	fruA	b2167
ECK120000331	|EG10337|	fruK	b2168
ECK120000332	|EG10338|	cra	b0080
ECK120000333	|EG10339|	ftsA	b0094
ECK120000334	|EG10340|	ftsE	b3463
ECK120000335	|EG10341|	ftsI	b0084
ECK120000336	|EG10342|	ftsQ	b0093
ECK120000337	|EG10343|	rsmD	b3465
ECK120000338	|EG10344|	ftsW	b0089
ECK120000339	|EG10345|	ftsX	b3462
ECK120000340	|EG10346|	ftsY	b3464
ECK120000341	|EG10347|	ftsZ	b0095
ECK120000342	|EG10348|	fucA	b2800
ECK120000343	|EG10349|	fucI	b2802
ECK120000344	|EG10350|	fucK	b2803
ECK120000345	|EG10351|	fucO	b2799
ECK120000346	|EG10352|	fucP	b2801
ECK120000347	|EG10353|	fucR	b2805
ECK120000348	|EG10355|	fucU	b2804
ECK120000349	|EG10356|	fumA	b1612
ECK120000350	|EG10357|	fumB	b4122
ECK120000351	|EG10358|	fumC	b1611
ECK120000352	|EG10359|	fur	b0683
ECK120000353	|EG10360|	fusA	b3340
ECK120000354	|EG10361|	gabT	b2662
ECK120000355	|EG10362|	galE	b0759
ECK120000356	|EG10363|	galK	b0757
ECK120000357	|EG10364|	galR	b2837
ECK120000358	|EG10365|	galS	b2151
ECK120000359	|EG10366|	galT	b0758
ECK120000360	|EG10367|	gapA	b1779
ECK120000361	|EG10368|	epd	b2927
ECK120000362	|EG10369|	gcd	b0124
ECK120000363	|EG10370|	ispG	b2515
ECK120000364	|EG10371|	gcvH	b2904
ECK120000365	|EG10372|	gdhA	b1761
ECK120000366	|EG10373|	mokC	b0018
ECK120000367	|EG10374|	ggt	b3447
ECK120000368	|EG10375|	mnmG	b3741
ECK120000369	|EG10376|	rsmG	b3740
ECK120000370	|EG10377|	glgA	b3429
ECK120000371	|EG10378|	glgB	b3432
ECK120000372	|EG10379|	glgC	b3430
ECK120000373	|EG10380|	glgP	b3428
ECK120000374	|EG10381|	glgX	b3431
ECK120000375	|EG10382|	glmS	b3729
ECK120000376	|EG10383|	glnA	b3870
ECK120000377	|EG10384|	glnB	b2553
ECK120000378	|EG10385|	glnG	b3868
ECK120000379	|EG10386|	glnH	b0811
ECK120000380	|EG10387|	glnL	b3869
ECK120000381	|EG10388|	glnP	b0810
ECK120000382	|EG10389|	glnQ	b0809
ECK120000383	|EG10390|	glnS	b0680
ECK120000384	|EG10391|	glpA	b2241
ECK120000385	|EG10392|	glpB	b2242
ECK120000386	|EG10393|	glpC	b2243
ECK120000387	|EG10394|	glpD	b3426
ECK120000388	|EG10395|	glpE	b3425
ECK120000389	|EG10396|	glpF	b3927
ECK120000390	|EG10397|	glpG	b3424
ECK120000391	|EG10398|	glpK	b3926
ECK120000392	|EG10399|	glpQ	b2239
ECK120000393	|EG10400|	glpR	b3423
ECK120000394	|EG10401|	glpT	b2240
ECK120000395	|EG10402|	gltA	b0720
ECK120000396	|EG10403|	gltB	b3212
ECK120000397	|EG10404|	gltD	b3213
ECK120000398	|EG10405|	gltP	b4077
ECK120000399	|EG10406|	gltS	b3653
ECK120000400	|EG10407|	gltX	b2400
ECK120000401	|EG10408|	glyA	b2551
ECK120000402	|EG10409|	glyQ	b3560
ECK120000403	|EG10410|	glyS	b3559
ECK120000404	|EG10411|	gnd	b2029
ECK120000405	|EG10412|	gor	b3500
ECK120000406	|EG10413|	gpp	b3779
ECK120000407	|EG10414|	gpt	b0238
ECK120000408	|EG10415|	greA	b3181
ECK120000409	|EG10416|	grpE	b2614
ECK120000410	|EG10417|	grxA	b0849
ECK120000411	|EG10418|	gshA	b2688
ECK120000412	|EG10419|	gshB	b2947
ECK120000413	|EG10420|	guaA	b2507
ECK120000414	|EG10421|	guaB	b2508
ECK120000415	|EG10422|	guaC	b0104
ECK120000416	|EG10423|	gyrA	b2231
ECK120000417	|EG10424|	gyrB	b3699
ECK120000418	|EG10425|	hdhA	b1619
ECK120000419	|EG10426|	helD	b0962
ECK120000420	|EG10427|	hemA	b1210
ECK120000421	|EG10428|	hemB	b0369
ECK120000422	|EG10429|	hemC	b3805
ECK120000423	|EG10430|	hemD	b3804
ECK120000424	|EG10431|	hemH	b0475
ECK120000425	|EG10432|	hemL	b0154
ECK120000426	|EG10433|	hemX	b3803
ECK120000427	|EG10434|	hemY	b3802
ECK120000428	|EG10435|	hflC	b4175
ECK120000429	|EG10436|	hflK	b4174
ECK120000430	|EG10437|	hflX	b4173
ECK120000431	|EG10438|	hfq	b4172
ECK120000432	|EG10439|	hha	b0460
ECK120000433	|EG10440|	ihfA	b1712
ECK120000434	|EG10441|	ihfB	b0912
ECK120000435	|EG10442|	hipB	b1508
ECK120000436	|EG10443|	hipA	b1507
ECK120000437	|EG10444|	hisA	b2024
ECK120000438	|EG10445|	hisB	b2022
ECK120000439	|EG10446|	hisC	b2021
ECK120000440	|EG10447|	hisD	b2020
ECK120000441	|EG10448|	hisF	b2025
ECK120000442	|EG10449|	hisG	b2019
ECK120000443	|EG10450|	hisH	b2023
ECK120000444	|EG10451|	hisI	b2026
ECK120000445	|EG10452|	hisP	b2306
ECK120000446	|EG10453|	hisS	b2514
ECK120000447	|EG10454|	truA	b2318
ECK120000448	|EG10455|	skp	b0178
ECK120000449	|EG10456|	hmp	b2552
ECK120000450	|EG10457|	hns	b1237
ECK120000451	|EG10458|	hsdM	b4349
ECK120000452	|EG10459|	hsdR	b4350
ECK120000453	|EG10460|	hsdS	b4348
ECK120000454	|EG10461|	htpG	b0473
ECK120000455	|EG10462|	htpX	b1829
ECK120000456	|EG10463|	degP	b0161
ECK120000457	|EG10464|	lpxL	b1054
ECK120000458	|EG10465|	ribB	b3041
ECK120000459	|EG10466|	hupA	b4000
ECK120000460	|EG10467|	hupB	b0440
ECK120000461	|EG10468|	hyaA	b0972
ECK120000462	|EG10469|	hyaB	b0973
ECK120000463	|EG10470|	hyaC	b0974
ECK120000464	|EG10471|	hyaD	b0975
ECK120000465	|EG10472|	hyaE	b0976
ECK120000466	|EG10473|	hyaF	b0977
ECK120000467	|EG10474|	hycA	b2725
ECK120000468	|EG10475|	hycB	b2724
ECK120000469	|EG10476|	hycC	b2723
ECK120000470	|EG10477|	hycD	b2722
ECK120000471	|EG10478|	hycE	b2721
ECK120000472	|EG10479|	hycF	b2720
ECK120000473	|EG10480|	hycG	b2719
ECK120000474	|EG10481|	hycH	b2718
ECK120000475	|EG10482|	zraR	b4004
ECK120000476	|EG10483|	hypA	b2726
ECK120000477	|EG10484|	hypB	b2727
ECK120000478	|EG10485|	hypC	b2728
ECK120000479	|EG10486|	hypD	b2729
ECK120000480	|EG10487|	hypE	b2730
ECK120000481	|EG10488|	iap	b2753
ECK120000482	|EG10489|	icd	b1136
ECK120000483	|EG10490|	argP	b2916
ECK120000484	|EG10491|	iclR	b4018
ECK120000485	|EG10492|	ileS	b0026
ECK120000486	|EG10493|	ilvA	b3772
ECK120000487	|EG10494|	ilvB	b3671
ECK120000488	|EG10495|	ilvC	b3774
ECK120000489	|EG10496|	ilvD	b3771
ECK120000490	|EG10497|	ilvE	b3770
ECK120000492	|EG10499|	ilvH	b0078
ECK120000493	|EG10500|	ilvI	b0077
ECK120000494	|EG10501|	ilvM	b3769
ECK120000495	|EG10502|	ilvN	b3670
ECK120000496	|EG10503|	ilvY	b3773
ECK120000497	|EG10504|	infA	b0884
ECK120000498	|EG10505|	infB	b3168
ECK120000499	|EG10506|	infC	b1718
ECK120000500	|EG10507|	intD	b0537
ECK120000501	|EG10508|	ispA	b0421
ECK120000502	|EG10509|	katE	b1732
ECK120000503	|EG10510|	rpoS	b2741
ECK120000504	|EG10511|	katG	b3942
ECK120000505	|EG10512|	kbl	b3617
ECK120000506	|EG10513|	kdpA	b0698
ECK120000507	|EG10514|	kdpB	b0697
ECK120000508	|EG10515|	kdpC	b0696
ECK120000509	|EG10516|	kdpD	b0695
ECK120000510	|EG10517|	kdpE	b0694
ECK120000511	|EG10518|	kdsA	b1215
ECK120000512	|EG10519|	kdsB	b0918
ECK120000513	|EG10520|	waaA	b3633
ECK120000514	|EG10521|	kefC	b0047
ECK120000515	|EG10522|	kgtP	b2587
ECK120000516	|EG10523|	rsmA	b0051
ECK120000517	|EG10524|	lacA	b0342
ECK120000518	|EG10525|	lacI	b0345
ECK120000519	|EG10526|	lacY	b0343
ECK120000520	|EG10527|	lacZ	b0344
ECK120000521	|EG10528|	lamB	b4036
ECK120000522	|EG10529|	lepA	b2569
ECK120000523	|EG10530|	lepB	b2568
ECK120000524	|EG10531|	leuO	b0076
ECK120000525	|EG10532|	leuS	b0642
ECK120000526	|EG10533|	lexA	b4043
ECK120000527	|EG10534|	ligA	b2411
ECK120000528	|EG10535|	lit	b1139
ECK120000529	|EG10536|	livF	b3454
ECK120000530	|EG10537|	livG	b3455
ECK120000531	|EG10538|	livH	b3457
ECK120000532	|EG10539|	livJ	b3460
ECK120000533	|EG10540|	livK	b3458
ECK120000534	|EG10541|	livM	b3456
ECK120000535	|EG10542|	lon	b0439
ECK120000536	|EG10543|	lpd	b0116
ECK120000537	|EG10544|	lpp	b1677
ECK120000538	|EG10545|	lpxA	b0181
ECK120000539	|EG10546|	lpxB	b0182
ECK120000540	|EG10547|	lrp	b0889
ECK120000541	|EG10548|	lspA	b0027
ECK120000542	|EG10549|	lysA	b2838
ECK120000543	|EG10550|	lysC	b4024
ECK120000544	|EG10551|	lysR	b2839
ECK120000545	|EG10552|	lysS	b2890
ECK120000546	|EG10553|	lysU	b4129
ECK120000547	|EG10554|	malE	b4034
ECK120000548	|EG10555|	malF	b4033
ECK120000549	|EG10556|	malG	b4032
ECK120000550	|EG10557|	malI	b1620
ECK120000551	|EG10558|	malK	b4035
ECK120000552	|EG10559|	malM	b4037
ECK120000553	|EG10560|	malP	b3417
ECK120000554	|EG10561|	malQ	b3416
ECK120000555	|EG10562|	malT	b3418
ECK120000556	|EG10563|	malX	b1621
ECK120000557	|EG10564|	malY	b1622
ECK120000558	|EG10565|	malZ	b0403
ECK120000559	|EG10566|	manA	b1613
ECK120000560	|EG10567|	manX	b1817
ECK120000561	|EG10568|	manY	b1818
ECK120000562	|EG10569|	manZ	b1819
ECK120000563	|EG10570|	map	b0168
ECK120000564	|EG10571|	mazE	b2783
ECK120000565	|EG10572|	mazG	b2781
ECK120000566	|EG10573|	mcrA	b1159
ECK120000567	|EG10574|	mcrB	b4346
ECK120000568	|EG10575|	mcrC	b4345
ECK120000569	|EG10576|	mdh	b3236
ECK120000570	|EG10577|	melA	b4119
ECK120000571	|EG10578|	melB	b4120
ECK120000572	|EG10579|	menD	b2264
ECK120000573	|EG10580|	mepA	b2328
ECK120000574	|EG10581|	metA	b4013
ECK120000575	|EG10582|	metB	b3939
ECK120000576	|EG10583|	metC	b3008
ECK120000577	|EG10584|	metE	b3829
ECK120000578	|EG10585|	metF	b3941
ECK120000579	|EG10586|	metG	b2114
ECK120000580	|EG10587|	metH	b4019
ECK120000581	|EG10588|	metJ	b3938
ECK120000582	|EG10589|	metK	b2942
ECK120000583	|EG10590|	metL	b3940
ECK120000584	|EG10591|	metR	b3828
ECK120000585	|EG10592|	mglA	b2149
ECK120000586	|EG10593|	mglB	b2150
