locus_tag,cog,essential,y-ome,tpm,tpm_ctrl,tpm_all,reg_effect
BSU_00130,"Translation, ribosomal structure and biogenesis",essential,well-annotated,12.27477363,13.0283,12.37985,T-box
new_22452_22529,No COG category,essential,well-annotated,8.796578195,8.9471,8.6936,unknown
BSU_00140,Nucleotide transport and metabolism,essential,well-annotated,11.00756976,11.5877,11.10815,unknown
new_22531_23167,No COG category,essential,well-annotated,8.428474137,7.9245,8.037125,unknown
BSU_00150,Nucleotide transport and metabolism,essential,well-annotated,11.4640225,12.3196,11.627925,unknown
BSU_00160,Cell wall/membrane/envelope biogenesis,essential,well-annotated,8.955840542,8.3028,7.841,"SigE,SigB,SpoIIID"
BSU_00170,"Secondary metabolite biosynthesis, transport, and catabolism",essential,well-annotated,8.457663476,9.4316,8.065475,SigB
new_25655_25851,No COG category,essential,well-annotated,10.68345909,11.0275,10.704725,SigA
BSU_00180,Nucleotide transport and metabolism,essential,well-annotated,10.41030779,11.165,10.4277,SigA
new_26383_26532,No COG category,essential,well-annotated,15.25155361,14.797,15.256125,SigA
BSU__misc_RNA_2,No COG category,essential,well-annotated,15.24185298,14.7546,15.2659,SigA
new_26636_26731,No COG category,essential,well-annotated,14.88691399,14.6005,14.84715,SigA
BSU_00190,"Replication, recombination and repair",essential,well-annotated,12.15345905,12.8064,12.189675,unknown
BSU_00200,Function unknown,essential,well-annotated,13.97085618,14.6564,14.03835,unknown
BSU_00210,"Replication, recombination and repair",essential,well-annotated,12.63792668,13.0681,12.6321,unknown
BSU_00220,Function unknown,essential,well-annotated,11.92690101,12.4196,11.931,unknown
BSU_00230,Function unknown,essential,well-annotated,11.22112316,11.0793,11.0793,"SigE,SpoIIID"
new_30076_30278,No COG category,essential,well-annotated,14.4692107,16.1069,14.737325,unknown
new_35104_35236,No COG category,essential,well-annotated,11.77509,12.4135,11.8879,unknown
new_35356_35458,No COG category,essential,well-annotated,10.96111074,11.6059,10.96735,unknown
BSU_00240,Function unknown,essential,well-annotated,11.50030319,11.4636,11.312525,"SigK,SigF"
BSU_00250,Function unknown,essential,well-annotated,12.25299277,12.8718,12.23835,"SigK,SigW"
BSU_00260,Inorganic ion transport and metabolism,essential,well-annotated,11.98598719,12.3259,12.0075,"SigK,SigW"
new_37639_37719,No COG category,essential,well-annotated,11.69471072,12.1137,11.6786,"SigK,SigW"
BSU_00270,Amino acid transport and metabolism,essential,well-annotated,11.41288679,11.7859,11.3899,"SigK,SigW"
BSU_00280,Nucleotide transport and metabolism,essential,well-annotated,11.48508503,11.7879,11.42225,unknown
BSU_00290,Function unknown,essential,well-annotated,12.87357801,13.3087,12.8691,unknown
BSU_00300,Function unknown,essential,well-annotated,13.55034761,14.1033,13.5164,unknown
BSU_00310,"Replication, recombination and repair",essential,well-annotated,12.95554037,13.5964,13.01235,unknown
BSU_00320,Function unknown,essential,well-annotated,13.22247306,13.6741,13.362525,unknown
BSU_00330,"Replication, recombination and repair",essential,well-annotated,13.01570154,13.3757,13.0943,unknown
BSU_00340,Function unknown,essential,well-annotated,11.22050775,11.7456,11.31415,unknown
BSU_00350,"Replication, recombination and repair",essential,well-annotated,11.60624807,12.1991,11.72015,unknown
BSU_00360,Coenzyme transport and metabolism,essential,well-annotated,11.32797305,11.8931,11.3721,unknown
BSU_00370,Transcription,essential,well-annotated,13.27717997,14.0656,13.488325,"Spo0A,SigA,AbrB"
new_45224_45399_c,No COG category,essential,well-annotated,9.137374955,9.7699,9.154225,"Spo0A,SigA,AbrB"
new_45524_45632,No COG category,essential,well-annotated,12.63493713,13.6945,12.90455,Spo0A
BSU_00380,"Translation, ribosomal structure and biogenesis",essential,well-annotated,12.78514719,13.5749,12.930925,Spo0A
new_47673_50019_c,No COG category,essential,well-annotated,9.29568996,9.5111,9.021725,unknown
BSU_00390,"Replication, recombination and repair",essential,well-annotated,10.98235208,11.6969,11.052425,Spo0A
new_48474_48554,No COG category,essential,well-annotated,11.05044415,11.7411,11.09845,Spo0A
BSU_00400,Signal transduction,essential,well-annotated,13.04472432,14.2847,13.226925,SigA
new_49987_50086,No COG category,essential,well-annotated,11.44391526,12.4543,11.6451,unknown
BSU_00410,"Translation, ribosomal structure and biogenesis",essential,well-annotated,10.97411354,11.9077,11.067425,unknown
BSU_00420,"Translation, ribosomal structure and biogenesis",essential,well-annotated,10.55851648,11.1754,10.607775,unknown
new_51558_51679,No COG category,essential,well-annotated,8.627962584,9.9062,7.803425,SigK
BSU_00430,Function unknown,essential,well-annotated,8.358499365,9.3139,7.617175,SigK
new_52649_52719,No COG category,essential,well-annotated,8.341176541,7.134,7.617225,SigA
BSU_00440,Function unknown,essential,well-annotated,14.94935345,14.8985,14.9929,SigA
new_53111_53182,No COG category,essential,well-annotated,9.696344368,8.8525,9.28655,SigG
BSU_00450,Function unknown,essential,well-annotated,9.894507421,9.2214,9.43375,SigG
new_53363_55717_c,No COG category,essential,well-annotated,8.217046312,7.0593,7.513925,unknown
BSU_00460,Lipid transport and metabolism,essential,well-annotated,11.8678667,12.894,12.11695,PurR
BSU_00470,Nucleotide transport and metabolism,essential,well-annotated,12.43744848,13.5128,12.771125,PurR
BSU_00480,"Translation, ribosomal structure and biogenesis",essential,well-annotated,13.40007959,14.4761,13.73235,PurR
new_55707_55815,No COG category,essential,well-annotated,9.635376275,9.5429,9.5429,PurR
BSU_00490,Cell cycle control and cell division,essential,well-annotated,15.14043993,15.7874,15.5489,"SinR,SigH,AbrB"
new_56193_56304,No COG category,essential,well-annotated,9.656643502,9.5371,9.5566,"SinR,SigH,AbrB"
BSU_00500,Cell wall/membrane/envelope biogenesis,essential,well-annotated,13.62783323,14.7189,13.777875,"SigA,stringent response"
BSU_00510,Nucleotide transport and metabolism,essential,well-annotated,13.53414596,14.2879,13.64095,"SigA,stringent response"
BSU_00520,"Translation, ribosomal structure and biogenesis",essential,well-annotated,14.2422141,15.0321,14.2033,"SigA,SigB,stringent response"
BSU_00530,"Translation, ribosomal structure and biogenesis",essential,well-annotated,12.24120161,12.5449,12.102825,SigB
BSU_00540,Function unknown,essential,well-annotated,12.38825422,12.6264,12.200575,"SigB,SigG,SigF"
new_60361_60429,No COG category,essential,well-annotated,12.15775725,12.6771,12.047175,"SigB,SigG,SigF"
BSU_00550,"Replication, recombination and repair",essential,well-annotated,11.82345253,12.3577,11.78139627,unknown
new_64001_64098,No COG category,essential,well-annotated,11.95656649,12.0046,11.747975,"SigG,SigF"
BSU_00560,Transcription,essential,well-annotated,11.73068467,11.7526,11.533525,"SigG,SigF"
BSU_00570,Function unknown,essential,well-annotated,9.933262645,10.5524,9.85245,"SigM,SigE,SigW,SigD,SigX"
BSU_00580,Function unknown,essential,well-annotated,12.20671059,13.0998,12.45525,"SigM,SigE,SigW,SigD,SigX"
BSU_00590,"Translation, ribosomal structure and biogenesis",essential,well-annotated,12.35824373,13.1388,12.5429,"SigM,SigE,SigW,SigD,SigX"
BSU_00600,Function unknown,essential,well-annotated,12.49678903,12.8321,12.55385,"SigM,SigE,SigW,SigD,SigX"
BSU_00610,Function unknown,essential,well-annotated,12.52403549,12.6671,12.5901,"SigM,SigE,SigW,SigD,SigX"
BSU_00620,Cell cycle control and cell division,essential,well-annotated,13.61811814,14.1782,13.61660907,"SigM,SigE,SigW,SigD,SigX"
BSU_00630,"Translation, ribosomal structure and biogenesis",essential,well-annotated,14.28346029,14.726,14.45175,"SigM,SigE,SigW,SigD,SigX"
new_70382_70493,No COG category,essential,well-annotated,9.218776086,9.3756,9.211288043,unknown
BSU_00640,Transcription,essential,well-annotated,9.445571106,8.6658,8.6585,"Spo0A,SigA,SigF"
new_71190_71799_c,No COG category,essential,well-annotated,7.89650963,7.1631,7.346225,unknown
BSU_00650,Function unknown,essential,well-annotated,10.24990737,9.77,9.63105,SigF
BSU_00660,Transcription,essential,well-annotated,9.34819572,9,8.80695,SigF
BSU_00670,Cell cycle control and cell division,essential,well-annotated,12.64733407,12.8922,12.6233,"SigM,SigA,TilS,HprT,SigF"
BSU_00680,Nucleotide transport and metabolism,essential,well-annotated,13.89707764,14.3603,13.951225,"SigM,SigA,TilS,HprT,SigF"
new_76887_76983,No COG category,essential,well-annotated,14.15803461,14.493,14.233875,"SigM,SigA,TilS,HprT,SigF"
BSU_00690,"Post-translational modification, protein turnover, and chaperones",essential,well-annotated,14.80435924,15.4416,14.9031,"SigM,SigA,TilS,HprT,SigF"
new_78940_79025,No COG category,essential,well-annotated,9.999318044,10.3163,10.0201,"SigM,SigA,TilS,HprT,SigF"
new_79027_79091,No COG category,essential,well-annotated,11.04225078,12.1383,11.0964,"SigM,Spx"
BSU_00700,Nucleotide transport and metabolism,essential,well-annotated,11.42690334,12.167,11.38755,"SigM,Spx"
BSU_00710,"Post-translational modification, protein turnover, and chaperones",essential,well-annotated,11.42933356,12.0197,11.40195,"SigM,Spx"
BSU_00720,"Post-translational modification, protein turnover, and chaperones",essential,well-annotated,11.26237933,12.0365,11.387325,"SigM,Spx"
BSU_00730,Amino acid transport and metabolism,essential,well-annotated,13.68073764,14.7748,13.81345,"SigM,Spx,SigA,CymR"
BSU_00740,Amino acid transport and metabolism,essential,well-annotated,11.42644001,12.1139,11.5482,SigA
BSU_00750,Amino acid transport and metabolism,essential,well-annotated,12.6358687,13.2213,12.672075,SigA
BSU_00760,Amino acid transport and metabolism,essential,well-annotated,12.18686445,12.9721,12.31915,SigA
BSU_00770,Coenzyme transport and metabolism,essential,well-annotated,12.11473331,12.6998,12.213425,SigA
BSU_00780,Coenzyme transport and metabolism,essential,well-annotated,12.33705493,13.0801,12.41335,SigA
BSU_00790,Coenzyme transport and metabolism,essential,well-annotated,12.29364602,12.9416,12.40285,SigA
BSU_00800,Transcription,essential,well-annotated,12.75090494,13.6217,12.885025,SigA
BSU_00810,"Translation, ribosomal structure and biogenesis",essential,well-annotated,13.21848425,14.0354,13.3531,SigA
new_88050_89566_c,No COG category,essential,well-annotated,8.096312098,7.1606,7.6901,unknown
new_88636_88726,No COG category,essential,well-annotated,13.32862042,14.1884,13.467925,SigA
BSU_00820,"Translation, ribosomal structure and biogenesis",essential,well-annotated,13.25916843,14.1374,13.412875,SigA
new_90318_90535,No COG category,essential,well-annotated,14.80325759,16.276,15.0867,unknown
new_101212_101289,No COG category,essential,well-annotated,10.07879939,9.3537,9.990475,unknown
BSU_00830,Transcription,essential,well-annotated,13.5501232,13.6156,13.3472,"SigM,SigA,SigB,CtsR,SigF"
BSU_00840,Function unknown,essential,well-annotated,13.12850303,12.9976,12.9224,"SigM,SigA,SigB,CtsR,SigF"
BSU_00850,Amino acid transport and metabolism,essential,well-annotated,13.12489309,13.1229,12.927725,"SigM,SigA,SigB,CtsR,SigF"
BSU_00860,"Post-translational modification, protein turnover, and chaperones",essential,well-annotated,13.26870395,13.3265,13.156075,"SigM,SigA,SigB,CtsR,SigF"
BSU_00870,"Post-translational modification, protein turnover, and chaperones",essential,well-annotated,12.07673556,12.4502,11.9788,"SigM,SigA,SigB,CtsR,SigF"
BSU_00880,"Replication, recombination and repair",essential,well-annotated,12.41011216,12.7754,12.30505,"SigM,SigA,SigB,CtsR,SigF"
new_108559_108673,No COG category,essential,well-annotated,12.46610306,12.8475,12.44515,"SigM,SigA,SigB,CtsR,SigF"
BSU_00890,Function unknown,essential,well-annotated,13.09598521,13.5068,13.09524261,"SigM,SigB"
BSU_00900,Lipid transport and metabolism,essential,well-annotated,12.67639394,13.221,12.679975,"SigM,SigB"
BSU_00910,Lipid transport and metabolism,essential,well-annotated,11.53919853,12.4275,11.6244,"SigM,SigB"
BSU_00920,"Translation, ribosomal structure and biogenesis",essential,well-annotated,13.43431212,14.1432,13.556525,"SigA,T-box"
new_112499_112799,No COG category,essential,well-annotated,13.07967946,13.5523,13.08528973,"SigA,T-box"
BSU_00930,Amino acid transport and metabolism,essential,well-annotated,11.6824237,12.1057,11.675,"SigA,T-box"
BSU_00940,"Translation, ribosomal structure and biogenesis",essential,well-annotated,11.99650798,12.4657,11.9855,"SigA,T-box"
BSU_00950,"Translation, ribosomal structure and biogenesis",essential,well-annotated,12.20943811,12.7896,12.213875,"SigA,T-box"
BSU_00960,"Translation, ribosomal structure and biogenesis",essential,well-annotated,12.05305302,12.7508,12.1157,"SigA,T-box"
BSU_00970,Function unknown,essential,well-annotated,12.3432835,12.9502,12.443925,"SigA,T-box"
BSU_00980,Transcription,essential,well-annotated,14.2025136,14.9682,14.325725,"SigA,AbrB"
new_117257_117348,No COG category,essential,well-annotated,14.06530436,14.4228,14.231025,"SigA,AbrB"
BSU_00990,"Translation, ribosomal structure and biogenesis",essential,well-annotated,13.67660745,14.1361,13.80655,"SigA,AbrB"
BSU_01000,Intracellular trafficking and secretion,essential,well-annotated,13.08002001,13.4778,13.275575,"SigA,AbrB"
new_117712_117889,No COG category,essential,well-annotated,12.80123105,13.7468,12.989325,"SigA,AbrB"
BSU_01010,Transcription,essential,well-annotated,13.08506144,14.2549,13.284825,unknown
new_118452_118590,No COG category,essential,well-annotated,16.13342503,16.4964,16.4419,stringent response
BSU_01020,"Translation, ribosomal structure and biogenesis",essential,well-annotated,16.11550169,16.5062,16.462575,stringent response
new_119017_119110,No COG category,essential,well-annotated,15.63872418,16.4981,15.952075,stringent response
BSU_01030,"Translation, ribosomal structure and biogenesis",essential,well-annotated,15.74256916,16.5017,16.14445,stringent response
BSU__misc_RNA_3,No COG category,essential,well-annotated,16.14133961,16.5078,16.463025,stringent response
BSU_01040,"Translation, ribosomal structure and biogenesis",essential,well-annotated,15.64354068,16.5067,16.361,"RplJ,RplL,stringent response"
BSU_01050,"Translation, ribosomal structure and biogenesis",essential,well-annotated,15.67267752,16.4861,16.36865,"RplJ,RplL,stringent response"
BSU_01060,"Translation, ribosomal structure and biogenesis",essential,well-annotated,12.28882347,13.8863,12.793875,unknown
new_121686_121918,No COG category,essential,well-annotated,15.21114305,16.1239,15.46365,"SigA,stringent response"
BSU_01070,Transcription,essential,well-annotated,14.62760957,15.4946,14.77365,"SigA,stringent response"
BSU_01080,Transcription,essential,well-annotated,14.98505726,15.6646,15.115525,"SigA,stringent response"
new_129162_129283,No COG category,essential,well-annotated,15.40516065,16.352,15.646375,"SigA,stringent response"
BSU_01090,"Translation, ribosomal structure and biogenesis",essential,well-annotated,16.00950401,16.4933,16.354475,stringent response
new_129589_129701,No COG category,essential,well-annotated,15.95376309,16.4828,16.251,stringent response
BSU_01100,"Translation, ribosomal structure and biogenesis",essential,well-annotated,15.91013622,16.4717,16.17935,stringent response
BSU_01110,"Translation, ribosomal structure and biogenesis",essential,well-annotated,16.29253216,16.507,16.4792,stringent response
BSU_01120,"Translation, ribosomal structure and biogenesis",essential,well-annotated,16.12905748,16.4971,16.4191,stringent response
new_132763_132881,No COG category,essential,well-annotated,16.019454,16.4968,16.3215,stringent response
BSU_01130,"Translation, ribosomal structure and biogenesis",essential,well-annotated,15.95677651,16.4494,16.16425,stringent response
BSU_01140,Function unknown,essential,well-annotated,10.128164,10.4256,10.0558,unknown
new_135170_135363,No COG category,essential,well-annotated,15.82914313,16.4767,16.216025,"SigA,stringent response"
BSU_01150,"Translation, ribosomal structure and biogenesis",essential,well-annotated,15.73531218,16.4959,16.16345,"SigA,stringent response"
BSU_01160,"Translation, ribosomal structure and biogenesis",essential,well-annotated,15.40218359,16.4581,15.6978,"SigA,stringent response"
BSU_01170,"Translation, ribosomal structure and biogenesis",essential,well-annotated,15.85976253,16.4934,16.405425,"SigA,stringent response"
BSU_01180,"Translation, ribosomal structure and biogenesis",essential,well-annotated,15.87026335,16.4916,16.347625,"SigA,stringent response"
BSU_01190,"Translation, ribosomal structure and biogenesis",essential,well-annotated,15.93847712,16.506,16.444125,"SigA,stringent response"
BSU_01200,"Translation, ribosomal structure and biogenesis",essential,well-annotated,15.84909399,16.4913,16.313925,"SigA,stringent response"
BSU_01210,"Translation, ribosomal structure and biogenesis",essential,well-annotated,15.56497164,16.4667,15.9951,"SigA,stringent response"
BSU_01220,"Translation, ribosomal structure and biogenesis",essential,well-annotated,15.50907986,16.4793,15.9226,"SigA,stringent response"
BSU_01230,"Translation, ribosomal structure and biogenesis",essential,well-annotated,15.43977282,16.3073,15.82725,"SigA,stringent response"
BSU_01240,"Translation, ribosomal structure and biogenesis",essential,well-annotated,15.53941388,16.4554,15.966575,"SigA,stringent response"
BSU_01250,"Translation, ribosomal structure and biogenesis",essential,well-annotated,15.66783051,16.4738,16.134475,"SigA,stringent response"
BSU_01260,"Translation, ribosomal structure and biogenesis",essential,well-annotated,15.59165703,16.4642,16.068525,"SigA,stringent response"
BSU_01270,"Translation, ribosomal structure and biogenesis",essential,well-annotated,15.53434538,16.4403,15.962875,"SigA,stringent response"
BSU_01280,"Translation, ribosomal structure and biogenesis",essential,well-annotated,15.3102234,16.4486,15.775,"SigA,stringent response"
BSU_01290,"Translation, ribosomal structure and biogenesis",essential,well-annotated,15.53252066,16.4745,15.973075,"SigA,stringent response"
BSU_01300,"Translation, ribosomal structure and biogenesis",essential,well-annotated,15.6728446,16.4768,16.1592,"SigA,stringent response"
BSU_01310,"Translation, ribosomal structure and biogenesis",essential,well-annotated,15.41883926,16.4424,15.8306,"SigA,stringent response"
BSU_01320,"Translation, ribosomal structure and biogenesis",essential,well-annotated,15.4436679,16.4378,15.816925,"SigA,stringent response"
BSU_01330,"Translation, ribosomal structure and biogenesis",essential,well-annotated,15.52141834,16.4806,15.928575,"SigA,stringent response"
BSU_01340,"Translation, ribosomal structure and biogenesis",essential,well-annotated,15.66664359,16.4931,16.1322,"SigA,stringent response"
BSU_01350,"Translation, ribosomal structure and biogenesis",essential,well-annotated,15.36151262,16.4394,15.729275,"SigA,stringent response"
BSU_01360,Intracellular trafficking and secretion,essential,well-annotated,15.17568611,16.3884,15.502125,"SigA,stringent response"
BSU_01370,Nucleotide transport and metabolism,essential,well-annotated,15.45808477,16.437,15.848525,"SigA,stringent response"
BSU_01380,Amino acid transport and metabolism,essential,well-annotated,15.16519598,16.1129,15.4789,"SigA,stringent response"
BSU_01389,No COG category,essential,well-annotated,15.8257283,16.4881,16.299725,"SigA,stringent response"
BSU_01390,"Translation, ribosomal structure and biogenesis",essential,well-annotated,15.7059168,16.4871,16.1458,"SigA,stringent response"
BSU_01400,"Translation, ribosomal structure and biogenesis",essential,well-annotated,15.73886271,16.486,16.1483,"SigA,stringent response"
BSU_01410,"Translation, ribosomal structure and biogenesis",essential,well-annotated,15.81712343,16.4956,16.23935,"SigA,stringent response"
BSU_01420,"Translation, ribosomal structure and biogenesis",essential,well-annotated,15.53826538,16.469,15.920425,"SigA,stringent response"
new_148755_148930,No COG category,essential,well-annotated,15.49258361,16.4677,15.741425,"SigA,stringent response"
BSU_01430,Transcription,essential,well-annotated,15.64099101,16.4645,15.9064,"SigA,stringent response"
BSU_01440,"Translation, ribosomal structure and biogenesis",essential,well-annotated,15.76973863,16.4887,16.118925,"SigA,stringent response"
new_150362_150442,No COG category,essential,well-annotated,12.96751029,13.3993,13.08205,"SigA,stringent response"
BSU_01450,Inorganic ion transport and metabolism,essential,well-annotated,12.07428155,12.944,12.1941,unknown
BSU_01460,Inorganic ion transport and metabolism,essential,well-annotated,11.93149499,12.8215,12.0346,unknown
BSU_01470,Inorganic ion transport and metabolism,essential,well-annotated,11.81780862,12.621,11.939475,unknown
BSU_01480,"Translation, ribosomal structure and biogenesis",essential,well-annotated,12.62763082,13.7798,12.676075,stringent response
new_153039_153507_c,No COG category,essential,well-annotated,7.514534022,7.0241,7.220025,unknown
BSU_01490,"Translation, ribosomal structure and biogenesis",essential,well-annotated,15.78798193,16.4453,16.046375,stringent response
BSU_01500,"Translation, ribosomal structure and biogenesis",essential,well-annotated,14.95362606,15.8777,15.0828,stringent response
new_154838_155119,No COG category,essential,well-annotated,9.42345894,9.0657,9.216525,AbrB
BSU_01510,"Secondary metabolite biosynthesis, transport, and catabolism",essential,well-annotated,12.03834974,12.7928,12.209525,AbrB
BSU_01520,Function unknown,essential,well-annotated,8.58179182,7.8703,8.040725,"SigE,SigG,LexA"
BSU_01530,Cell wall/membrane/envelope biogenesis,essential,well-annotated,8.712653612,7.9169,7.986,"SigE,SigG,LexA"
BSU_01540,Cell cycle control and cell division,essential,well-annotated,13.46821769,13.5339,13.44325,SalA
new_158050_158514_c,No COG category,essential,well-annotated,7.972411527,7.1011,7.5986,"SigG,SigF"
new_158510_159181,No COG category,essential,well-annotated,11.29906757,11.539,11.30485,SalA
BSU_01550,Function unknown,essential,well-annotated,8.425542858,7.7102,7.64685,"SigG,SigF"
new_159149_159778_c,No COG category,essential,well-annotated,7.836799284,7.073,7.40655,"SigE,SpoIIID"
BSU_01560,Function unknown,essential,well-annotated,10.92103475,10.9312,10.93795,unknown
BSU_01570,Carbohydrate transport and metabolism,essential,well-annotated,8.221526802,7.225,7.45495,"SigE,SpoIIID"
new_159779_160673,No COG category,essential,well-annotated,10.63983149,10.7279,10.657125,unknown
new_160675_160892,No COG category,essential,well-annotated,15.02415551,16.3045,15.262775,unknown
BSU__tRNA_24,No COG category,essential,well-annotated,13.52052159,13.5713,13.543625,unknown
new_176316_176924,No COG category,essential,well-annotated,8.93573368,8.3675,8.4559,unknown
new_176926_177082,No COG category,essential,well-annotated,11.50316751,12.0602,11.7369,unknown
BSU_01580,Inorganic ion transport and metabolism,essential,well-annotated,10.4964141,10.8408,10.609275,unknown
BSU_01590,Function unknown,essential,well-annotated,10.06824379,10.0385,10.1341,unknown
BSU_01600,Function unknown,essential,well-annotated,9.504589419,11.0234,9.240325,"SigA,Btr,Fur"
BSU_01610,Inorganic ion transport and metabolism,essential,well-annotated,9.678274994,11.2152,9.446125,"SigA,Btr,Fur"
BSU_01620,Inorganic ion transport and metabolism,essential,well-annotated,10.00429941,11.3895,9.762625,"SigA,Btr,Fur"
BSU_01630,Inorganic ion transport and metabolism,essential,well-annotated,11.59107081,13.3571,11.392825,"SigA,Btr,Fur"
BSU_01640,Transcription,essential,well-annotated,9.971671528,11.3856,9.976825,Fur
BSU_01650,Function unknown,essential,well-annotated,9.252999344,9.1601,8.737325,MurR
BSU_01660,Carbohydrate transport and metabolism,essential,well-annotated,9.229735349,9.0525,8.7322,MurR
BSU_01670,Defense mechanisms,essential,well-annotated,9.41057559,9.4121,9.009375,MurR
BSU_01680,Carbohydrate transport and metabolism,essential,well-annotated,9.426582541,9.3896,9.189875,MurR
BSU_01690,Transcription,essential,well-annotated,10.21672435,10.5674,10.11945,MurR
BSU_01700,Carbohydrate transport and metabolism,essential,well-annotated,10.58154628,11.2114,10.5746,MurR
BSU_01710,"Translation, ribosomal structure and biogenesis",essential,well-annotated,9.496997092,10.5645,9.457775,unknown
BSU_01720,Function unknown,essential,well-annotated,10.00310578,11.3802,9.95355,unknown
new_194669_194786,No COG category,essential,well-annotated,9.397826192,10.0163,9.48015,unknown
BSU_01730,Transcription,essential,well-annotated,14.28744359,14.9809,14.340125,"SigW,AbrB"
BSU_01740,Transcription,essential,well-annotated,14.24731852,15.0019,14.2869,"SigW,AbrB"
new_196132_196212,No COG category,essential,well-annotated,12.64958359,13.2362,12.752025,SigA
BSU_01750,Function unknown,essential,well-annotated,12.55582033,13.2088,12.60765,SigA
BSU_01760,Function unknown,essential,well-annotated,12.77928652,13.2858,12.808025,SigA
BSU_01770,Carbohydrate transport and metabolism,essential,well-annotated,12.67667746,13.3384,12.7534,SigA
new_200188_200276,No COG category,essential,well-annotated,14.50825116,14.7753,14.5368,SigA
BSU_01780,Cell wall/membrane/envelope biogenesis,essential,well-annotated,14.19655451,14.4629,14.209525,SigA
new_201802_202546_c,No COG category,essential,well-annotated,9.418472661,9.1279,9.1279,"AdaA,SigA"
BSU_01800,"Replication, recombination and repair",essential,well-annotated,10.04486699,10.1237,9.888625,"AdaA,SigA"
BSU_01810,Transcription,essential,well-annotated,8.346853161,8.0411,8.181925,"AdaA,SigA"
BSU_01820,"Replication, recombination and repair",essential,well-annotated,8.367096796,8.0538,8.233675,"AdaA,SigA"
new_204891_204975,No COG category,essential,well-annotated,8.73485434,8.3897,8.5523,unknown
new_204977_205210,No COG category,essential,well-annotated,13.81080999,14.792,14.0097,unknown
new_205212_205408,No COG category,essential,well-annotated,8.548313813,7.3395,8.085525,unknown
BSU_01830,Energy production and conversion,essential,well-annotated,7.965106806,7.3838,7.58375,unknown
BSU_01845,Function unknown,essential,well-annotated,8.266519707,7.8006,7.900525,unknown
new_209557_209632,No COG category,essential,well-annotated,8.722919311,8.2023,8.3111,unknown
BSU_01860,Inorganic ion transport and metabolism,essential,well-annotated,9.047495258,8.5588,8.64205,unknown
BSU_01870,Function unknown,essential,well-annotated,9.14327583,8.6905,8.762325,unknown
BSU_01880,Function unknown,essential,well-annotated,9.089174176,8.711,8.772275,unknown
new_210947_211412,No COG category,essential,well-annotated,8.389968101,7.8879,8.071675,unknown
BSU_01889,Transcription,essential,well-annotated,11.71883651,12.8672,11.8159,unknown
new_211769_211858,No COG category,essential,well-annotated,7.679752122,7.3109,7.456875,unknown
BSU_01890,Amino acid transport and metabolism,essential,well-annotated,8.541484388,8.2421,8.400225,unknown
BSU_01900,No COG category,essential,well-annotated,7.248984156,6.9604,7.15475,unknown
new_213878_213940,No COG category,essential,well-annotated,12.93446773,13.255,12.881975,"Spo0A,SigA,PhoP,AbrB"
